"","Estimate","Std. Error","z value","Pr(>|z|)"
"119",-0.527129454863901,0.213763702574274,-2.46594463192715,0.013665245564672
"120",-1.45082571931048,0.253958722891012,-5.71284066479225,1.11105699408502e-08
"121",-1.10307641223579,0.219648781848921,-5.02200104617249,5.11359047967867e-07
"122",-1.50426775081639,0.266143779968637,-5.65208681936376,1.58511486207848e-08
"123",-2.10127904213073,0.350115998499455,-6.0016653084592,1.95303962499534e-09
"124",-1.72500747109385,0.304830979912396,-5.65889815920151,1.52347920911525e-08
"125",-3.01571747060274,0.757522562245896,-3.98102660026623,6.86182690371771e-05
"126",-0.678898719230741,0.338947749559547,-2.00295980756016,0.0451816027268612
"127",-1.05655511684786,0.570969827167162,-1.85045700591553,0.0642477092823987
"128",0.23339583681488,0.226938535587974,1.0284539653443,0.303736334669203
"129",-1.17190670828902,0.227779378009088,-5.14492013514175,2.67634645679236e-07
"130",-0.374508874691524,0.214365301745601,-1.74705920987145,0.0806270679694656
"131",-1.13513502098699,0.247295121087149,-4.59020386652496,4.42813293565165e-06
"132",-2.66247467106153,0.262803524746288,-10.1310462773736,4.02321209011352e-24
"133",-1.13466667167852,0.259822680080451,-4.36708093122271,1.25918079607667e-05
"134",-2.54256167673441,0.234186896739445,-10.8569766803104,1.84765291565565e-27
"135",-1.87874868739447,0.278125469558671,-6.75504005575491,1.42795800320504e-11
"136",-2.28267414316551,0.297099791079508,-7.68318999778306,1.55175180636121e-14
"137",-2.59242024453658,0.26714510974735,-9.70416507713104,2.89436212752048e-22
"138",-2.03988175011668,0.270584192628564,-7.53880605626088,4.74293728933649e-14
"139",-1.74490168343571,0.41518345104551,-4.20272455234358,2.63721421797333e-05
"140",-0.801261704324956,0.431749650496673,-1.85584795124491,0.0634752335647335
"141",-1.98387943336365,1.06535514718098,-1.86217660712784,0.0625782006365664
"142",-1.01170717938458,0.570329202768784,-1.77390036223471,0.0760796328284909
"143",-2.33396954010496,0.838079858913371,-2.78490112282512,0.00535440480600283
"144",-2.12269364264566,0.409439038863949,-5.18439484553157,2.16717375331618e-07
"145",-1.10320243842979,0.368644619554366,-2.99259064126147,0.00276620510687804
"146",-1.61398237279643,0.297025375707536,-5.43381981742066,5.51602817532431e-08
"147",-2.06273113051511,0.311855512694068,-6.61438084802644,3.731100383695e-11
"148",-2.8276067913705,0.398990110425977,-7.08690946838666,1.37140029996513e-12
"149",-2.09258842067549,0.387922159345911,-5.39435134152654,6.87715362601032e-08
"150",-3.18783971269465,0.329734092372108,-9.66791055714415,4.12718067995143e-22
"151",-4.23932278438288,0.631142943687477,-6.71689801301505,1.85633796271786e-11
"152",-0.649273958893563,0.760865750446782,-0.853335767199809,0.393473130712036
"153",-0.607595570818371,0.207734587741863,-2.92486473929602,0.00344605973319593
"154",-1.0156084192633,0.254508792336223,-3.99046496563316,6.59438898833007e-05
"155",-0.874946032986038,0.215355990688023,-4.06278938510484,4.84897772629419e-05
"156",-1.82081560660951,0.282920283994148,-6.43579025478137,1.22832556938555e-10
"157",-1.69296575874103,0.331724761074921,-5.10352544457382,3.33383663739444e-07
"158",-0.635771409322001,0.23191733600075,-2.74137078445893,0.00611834205395183
"159",-2.28301861830269,0.372372119354121,-6.13101384245036,8.732080658069e-10
"160",-2.05702122756553,0.304338640047051,-6.75898803795508,1.3895886567811e-11
"161",-0.207167616796011,0.359921807114586,-0.575590621909875,0.564891921382809
"162",-0.189115319612357,0.312921874279173,-0.604353147404577,0.545608878460273
"163",-1.67036170535244,0.377572533819303,-4.42394919051987,9.69128219239104e-06
"164",-2.13814801150083,0.28243226506211,-7.57048069925945,3.71845678726493e-14
"165",-1.20143578011041,0.225386483695937,-5.33055825002902,9.79113213157914e-08
"166",-2.56656993293117,0.371413188318958,-6.91028216996721,4.83690630956941e-12
"167",-0.808978381253265,0.214821808633226,-3.76581123862738,0.000166009180681514
"168",-2.09327910621486,0.464145148515569,-4.50996657599373,6.48378406608055e-06
"169",-0.902892902033187,0.518703565778769,-1.74067224827654,0.0817410454625654
"171",-0.793561910531531,0.202322033695388,-3.9222713217993,8.77181331314199e-05
"172",-0.890986227514928,0.21433797011046,-4.15692201925657,3.22564031175967e-05
"173",-0.70303049536106,0.221155793672082,-3.17889250689709,0.00147838905736284
"174",-0.706477060293438,0.198629326051031,-3.55676110038218,0.000375455301266995
"175",-1.73652998347571,0.296635445138937,-5.85408794509491,4.79634785003232e-09
"176",-2.49002667638257,0.393571798755913,-6.3267405953719,2.50393760962142e-10
"177",-1.58213446380422,0.431578267058296,-3.66592709727553,0.000246444130880934
"178",-1.68156888756187,0.587047125887591,-2.86445297729617,0.0041773017095344
"179",-2.21597580930953,0.569566412603678,-3.89063638633389,9.99816613261021e-05
"180",-1.28726580868409,0.263817255715439,-4.87938442537882,1.06417461545804e-06
"181",-1.62814688200414,0.230594725854049,-7.06064232811053,1.65734690606329e-12
"182",-1.14501329818463,0.291492790648421,-3.92810160291636,8.56190405071415e-05
"183",-0.677512143649018,0.32654471130703,-2.07479135380023,0.0380058762630698
"184",-0.835897331478755,0.296296849780085,-2.82114822381395,0.00478520871814023
"185",-1.81917712316228,0.443693608681296,-4.10007511392617,4.13016063026952e-05
"186",-2.13924912428001,0.436322711857608,-4.90290573042217,9.44293075573728e-07
"187",-2.83917924241473,0.655763267638669,-4.32957956403734,1.49394288357797e-05
"188",-2.01521233860564,0.503702120277384,-4.00080177843183,6.31282230748152e-05
"189",-2.0551205919047,0.84091498812947,-2.44391005145015,0.0145290484012144
"190",-1.03140538238445,0.604835706427689,-1.70526536615404,0.0881449438301859
"191",-1.85520029924987,0.591771785206626,-3.13499282261674,0.00171858316293695
