Week 18,icsa-gill-coed-dinghy-nationals,2,False,Stanford,National Championship Finals,2 Divisions,06/01/2009,Official,s09/
Week 18,icsa-gill-coed-dinghy-champs,2,False,Wisconsin,National Championship Finals,2 Divisions,06/01/2010,Official,s10/
Week 18,gill-coed-west-semis,2,False,Brown/Salve Regina,National Championship Semifina,2 Divisions,06/01/2015,Official,s15/
Week 18,gill-coed-east-semis,2,False,Brown/Salve Regina,National Championship Semifina,2 Divisions,06/01/2015,Official,s15/
Week 18,gill-coed-sailing-national,2,False,Charleston,National Championship Finals,2 Divisions,06/01/2017,Official,s17/
Week 18,sailing-dinghy-national,2,False,Kings Point,National Championship Finals,2 Divisions,06/01/2023,Official,s23/
Week 18,gill-coed-national,2,False,San Diego State,National Championship Finals,2 Divisions,06/02/2016,Official,s16/
Week 19,gill-national-champs-round-west,2,False,St. Mary's,National Championship Semifina,2 Divisions,06/03/2014,Official,s14/
Week 19,gill-national-champs-round-east,2,False,St. Mary's,National Championship Semifina,2 Divisions,06/03/2014,Official,s14/
Week 19,gill-national-finals,2,False,St. Mary's,National Championship Finals,2 Divisions,06/05/2014,Official,s14/
Week 19,gill-dinghy-national,2,False,Texas,National Championship Finals,2 Divisions,06/06/2012,Official,s12/
Week 19,gill-sailing-national,2,False,Navy,National Championship Finals,2 Divisions,06/07/2021,Official,s21/
Week 2,navy-women,1,True,Navy,Cross Regional,Combined,09/10/2022,Official,f22/
Week 2,harman-cup,1,False,Maine Maritime,National Championship Finals,1 Division,09/11/2010,Official,f10/
Week 2,shields,1,False,Navy,Cross Regional,1 Division,09/14/2024,Official,f24/
Week 3,shields,1,False,Navy,Cross Regional,1 Division,09/17/2022,Official,f22/
Week 4,women-showcase,2,False,Connecticut College,Showcase,2 Divisions,09/28/2019,Official,f19/
Week 4,women-showcase-qualifier,2,False,Brown,Showcase,2 Divisions,09/28/2019,Official,f19/
Week 5,women-showcase-st-mary,2,False,St. Mary's,Showcase,2 Divisions,09/29/2018,Official,f18/
Week 5,jen-harris-women,2,False,Navy,Showcase,2 Divisions,09/29/2018,Official,f18/
Week 5,women-acc-round-1a,2,False,Navy,Showcase,2 Divisions,09/30/2023,Official,f23/
Week 5,atlantic-coast-women-championships-round-1b,2,False,St. Mary's,Showcase,2 Divisions,09/30/2023,Official,f23/
Week 5,shields,1,False,Navy,Cross Regional,1 Division,09/30/2023,Official,f23/
Week 5,charleston-fall-interconference,1,True,Charleston,Cross Regional,Combined,09/30/2023,Official,f23/
Week 5,moody,2,False,Rhode Island,Cross Regional,2 Divisions,09/30/2023,Official,f23/
Week 5,danmark,2,False,Coast Guard,Cross Regional,2 Divisions,09/30/2023,Official,f23/
Week 5,women-acc-series-round-1a,2,False,Boston College,Showcase,2 Divisions,10/01/2022,Official,f22/
Week 5,women-acc-round-1b,2,False,Brown,Showcase,2 Divisions,10/01/2022,Official,f22/
Week 5,danmark,2,False,Coast Guard,Cross Regional,2 Divisions,10/01/2022,Official,f22/
Week 5,cary-price,2,False,Michigan,Cross Regional,2 Divisions,10/01/2022,Official,f22/
Week 5,women-acc-round-1a,2,False,St. Mary's,Showcase,2 Divisions,10/02/2021,Official,f21/
Week 5,women-acc-round-1b,2,False,Old Dominion,Showcase,2 Divisions,10/02/2021,Official,f21/
Week 5,truxtun-umsted-coed-showcase-round,2,False,Navy,Showcase,2 Divisions,10/05/2019,Official,f19/
Week 5,coed-showcase-showdown-st-mary,2,False,St. Mary's,Showcase,2 Divisions,10/05/2019,Official,f19/
Week 6,harvard-coed-showcase,2,False,Harvard,Showcase,2 Divisions,10/06/2018,Official,f18/
Week 6,coed-showcase,2,False,MIT,Showcase,2 Divisions,10/06/2018,Official,f18/
Week 6,open-atlantic-coast-championships-round-1a,2,False,MIT,Showcase,2 Divisions,10/07/2023,Official,f23/
Week 6,cofc-fall-women,1,True,Charleston,Cross Regional,Combined,10/07/2023,Official,f23/
Week 6,stu-nelson,2,False,Connecticut College,Cross Regional,3 Divisions,10/07/2023,Official,f23/
Week 6,open-accs-round-1b,2,False,Harvard,Cross Regional,2 Divisions,10/07/2023,Official,f23/
Week 6,open-atlantic-coast-dinghy-championships-round,2,False,Kings Point,Showcase,2 Divisions,10/08/2022,Official,f22/
Week 6,atlantic-coast-open-dinghy-championships,2,False,St. Mary's,Showcase,2 Divisions,10/08/2022,Official,f22/
Week 6,stu-nelson,2,False,Connecticut College,Cross Regional,3 Divisions,10/08/2022,Official,f22/
Week 6,stoney-burke-co-ed-varsity,2,False,Berkeley,Cross Regional,2 Divisions,10/08/2022,Official,f22/
Week 6,coed-acc-round-1b,2,False,Yale,Showcase,2 Divisions,10/09/2021,Official,f21/
Week 6,coed-acc-round-1a,2,False,Brown,Showcase,2 Divisions,10/09/2021,Official,f21/
Week 6,jen-harris-women-showcase-finals,2,False,Navy,Showcase,2 Divisions,10/12/2019,Official,f19/
Week 6,women-showcase-finals,2,False,St. Mary's,Showcase,2 Divisions,10/12/2019,Official,f19/
Week 7,women-showcase-finals,2,False,Brown,Showcase,2 Divisions,10/13/2018,Official,f18/
Week 7,women-showcase-final,2,False,Boston University,Showcase,2 Divisions,10/13/2018,Official,f18/
Week 7,women-atlantic-coast-tournament,2,False,Brown,Showcase,2 Divisions,10/14/2023,Official,f23/
Week 7,women-atlantic-coast,2,False,Yale,Showcase,2 Divisions,10/14/2023,Official,f23/
Week 7,2023-mcmillan-cup,1,False,Navy,Cross Regional,1 Division,10/14/2023,Official,f23/
Week 7,david-lee-arnoff,1,True,Hobart & William,Cross Regional,Combined,10/14/2023,Official,f23/
Week 7,captain-hurst-bowl,2,False,Harvard,Cross Regional,2 Divisions,10/14/2023,Official,f23/
Week 7,nevins,2,False,Kings Point,Cross Regional,2 Divisions,10/14/2023,Official,f23/
Week 7,women-atlantic-coast-dinghy-tournament,2,False,NY Maritime,Showcase,2 Divisions,10/15/2022,Official,f22/
Week 7,women-atlantic-coast-dinghy-finals,2,False,Kings Point,Showcase,2 Divisions,10/15/2022,Official,f22/
Week 7,2022-truxtun-umsted,2,False,Navy,Cross Regional,2 Divisions,10/15/2022,Official,f22/
Week 7,31st-captain-hurst-bowl,2,False,Dartmouth,Cross Regional,3 Divisions,10/15/2022,Official,f22/
Week 7,2019-coed-east-coast-showcase-tournament,2,False,Salve Regina,Showcase,2 Divisions,10/19/2019,Official,f19/
